project,contract,bidder.name,status,bidder.country,opening.price.currency,opening.price.amount,opening.price.raw,evaluated.price.currency,evaluated.price.amount,evaluated.price.raw,contract.price.currency,contract.price.amount,contract.price.raw
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Balaka Press & Publications,Evaluated,,BDT,33287467.0,"BDT 33,287,467.31",BDT,33287467.0,"BDT33,287,467.31",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bhai Bhai Press and Publications,Evaluated,,BDT,34438112.0,"BDT 34,438,112.00",BDT,34438112.0,"BDT34,438,112.00",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Sagarika Printing Press,Evaluated,,BDT,37807946.0,"BDT 37,807,946.50",BDT,37807946.0,"BDT37,807,946.50",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Alkem Company (s) Private Limited,Evaluated,,BDT,1066736.0,"BDT 1,066,736.00USD 627,430.54",BDT,52672897.0,"BDT52,672,897.92",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Al Ghurair Printing & Publishing House Co.,Rejected,,USD,774626.0,"USD 774,626.67",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Helpline Resources,Rejected,,BDT,33463017.0,"BDT 33,463,017.73",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Krishna Traders,Awarded,,BDT,1555304.0,"BDT 1,555,304.10USD 299,259.82",BDT,26169424.0,"BDT26,169,424.30",BDT,26169424.0,"BDT26,169,424.30"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Gopsons Papers Limited,Evaluated,,BDT,32211085.0,"BDT 32,211,085.97",BDT,28993622.0,"BDT28,993,622.72",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Balaka Press & Publications,Evaluated,,,,,BDT,32211085.0,"BDT32,211,085.97",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bhabani Offset & Imaging Systems Pvt. Ltd.,Evaluated,,BDT,762600.0,"BDT 762,600.72USD 343,234.31",BDT,32288715.0,"BDT32,288,715.17",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Tara TPS Team Manager International Business Team,Evaluated,,BDT,1124836.0,"BDT 1,124,836.06USD 378,892.15",BDT,34593943.0,"BDT34,593,943.11",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Alkem Company (s) Private Limited,Evaluated,,BDT,1003423.0,"BDT 1,003,423.00USD 459,560.43",BDT,51088924.0,"BDT51,088,924.53",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Helpline Resources,Rejected,,BDT,32064725.0,"BDT 32,064,725.05",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,BHS Book Printing Sdn. Bhd. Malaysia,Rejected,,BDT,50171.0,"BDT 50,171.10USD 419,985.07",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Al Ghurair Printing & Publishing House Co.,Rejected,,BDT,1003422.0,"BDT 1,003,422.00USD 608,942.28",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Proma Press & Publications,Awarded,,BDT,22167823.0,"BDT 22,167,823.98",BDT,22167823.0,"BDT22,167,823.98",BDT,22167823.0,"BDT22,167,823.98"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Gopsons Papers Limited,Evaluated,,BDT,544584.0,"BDT 544,584.08USD 249,866.40",BDT,21096095.0,"BDT21,096,095.48",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Ananda Printers,Evaluated,,BDT,22790867.0,"BDT 22,790,867.05",BDT,22790867.0,"BDT22,790,867.05",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Print House (India) Pvt. Ltd.,Evaluated,,BDT,265875.0,"BDT 265,875.89USD 317,040.03",BDT,26342417.0,"BDT26,342,417.96",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Oxford Press and Publications,Evaluated,,BDT,27050174.0,"BDT 27,050,174.72",BDT,27050174.0,"BDT27,050,174.72",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Manipal Technologies Ltd.,Evaluated,,USD,367478.0,"USD 367,478.88",BDT,30225138.0,"BDT30,225,138.21",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016799,Alkem Company (s) Private Limited,Evaluated,,BDT,716558.0,"BDT 716,558.00USD 471,173.44",BDT,39470573.0,"BDT39,470,573.44",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Sarker Printing & Publishing,Awarded,,BDT,31737745.0,"BDT 31,737,745.74",BDT,31737745.0,"BDT31,737,745.74",BDT,31737745.0,"BDT31,737,745.74"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Krishna Traders,Evaluated,,BDT,1801168.0,"BDT 1,801,168.05USD 319,567.23",BDT,32298408.0,"BDT32,298,408.63",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Anindy Printing Press,Evaluated,,BDT,32675481.0,"BDT 32,675,481.43",BDT,32675481.0,"BDT32,675,481.43",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Karatoa Printers & Publication,Evaluated,,BDT,33253065.0,"BDT 33,253,065.58",BDT,33253065.0,"BDT33,253,065.58",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,V.K. Udyog Ltd.,Evaluated,,BDT,971539.0,"BDT 971,539.13USD 341,004.90",BDT,33372070.0,"BDT33,372,070.98",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Fahim Printing & Publicaitons,Evaluated,,BDT,35484363.0,"BDT 35,484,363.65",BDT,35484363.0,"BDT35,484,363.65",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Pitambra Books Private Limited,Evaluated,,BDT,1637425.0,"BDT 1,637,425.50USD 383,614.02",BDT,38168130.0,"BDT38,168,130.44",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016791,Manipal Technologies Ltd,Evaluated,,USD,511103.0,"USD 511,103.68",BDT,48344019.0,"BDT48,344,019.62",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,Krishna Traders,Awarded,,BDT,1691205.0,"BDT 1,691,205.00USD 328,589.10",BDT,33025307.0,"BDT33,025,307.25",BDT,33025307.0,"BDT33,025,307.25"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,Proma Press & Publications,Evaluated,,BDT,32096035.0,"BDT 32,096,035.53",BDT,32096035.0,"BDT32,096,035.53",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,V.K. Udyog Ltd.,Evaluated,,BDT,752859.0,"BDT 752,859.00USD 341,679.79",BDT,33184424.0,"BDT33,184,424.99",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,Capital Business Systems Ltd.,Evaluated,,USD,383988.0,"USD 383,988.19",BDT,36320482.0,"BDT36,320,482.64",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,P A Printers,Evaluated,,BDT,37072945.0,"BDT 37,072,945.00",BDT,37072945.0,"BDT37,072,945.00",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,Barno Bilash Printers,Evaluated,,BDT,37283784.0,"BDT 37,283,784.04",BDT,37283784.0,"BDT37,283,784.04",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,Pitambra Books Private Limited,Evaluated,,BDT,1636650.0,"BDT 1,636,650.00USD 396,378.80",BDT,39374627.0,"BDT39,374,627.25",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016786,LMJ International Ltd.,Rejected,,BDT,2727750.0,"BDT 2,727,750.00USD 451,634.01",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Krishna Traders,Awarded,,BDT,2078323.0,"BDT 2,078,323.70USD 385,641.02",BDT,38866892.0,"BDT38,866,892.23",BDT,38866892.0,"BDT38,866,892.23"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Mannan Printing Press,Evaluated,,BDT,38237945.0,"BDT 38,237,945.60",BDT,38237945.0,"BDT38,237,945.60",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,East-Wet Media Group,Evaluated,,BDT,39187739.0,"BDT 39,187,739.45",BDT,39187739.0,"BDT39,187,739.45",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,V. K. Udyog Ltd.,Evaluated,,BDT,925189.0,"BDT 925,189.26USD 410,984.36",BDT,39937950.0,"BDT39,937,950.80",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,S. S. Printers,Evaluated,,BDT,39956369.0,"BDT 39,956,369.51",BDT,39956369.0,"BDT39,956,369.51",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Ananda Printers,Evaluated,,BDT,40450394.0,"BDT 40,450,394.62",BDT,40450394.0,"BDT40,450,394.62",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Al-Amin Printing & Packages,Evaluated,,BDT,42025818.0,"BDT 42,025,818.13",BDT,42025818.0,"BDT42,025,818.13",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Capital Business Systems Ltd.,Evaluated,,USD,453107.0,"USD 453,107.55",BDT,42858310.0,"BDT42,858,310.67",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Habib Corporation,Evaluated,,BDT,45286727.0,"BDT 45,286,727.88",BDT,45286727.0,"BDT45,286,727.88",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,Pitambra Books Private Limited,Evaluated,,BDT,2011281.0,"BDT 2,011,281.00USD 464,292.40",BDT,46229230.0,"BDT46,229,230.54",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016796,LMJ International Ltd.,Evaluated,,BDT,3352135.0,"BDT 3,352,135.00USD 527,105.83",BDT,53712577.0,"BDT53,712,577.82",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Proma Press & Publications,Awarded,,BDT,26396977.0,"BDT 26,396,977.23",BDT,26396977.0,"BDT26,396,977.23",BDT,26396977.0,"BDT26,396,977.23"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Repro India Limited,Evaluated,,BDT,625362.0,"BDT 625,362.18USD 310,073.79",BDT,26128931.0,"BDT26,128,931.41",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Balaka Press & Publication,Evaluated,,BDT,28298788.0,"BDT 28,298,788.38",BDT,28298788.0,"BDT28,298,788.38",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Bhabani Offset & Imaging Systems Pvt. Ltd.,Evaluated,,BDT,1033207.0,"BDT 1,033,207.08USD 364,160.18",BDT,30985381.0,"BDT30,985,381.85",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Sanjana Printers,Evaluated,,BDT,31403662.0,"BDT 31,403,662.30",BDT,31403662.0,"BDT31,403,662.30",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Manipal Technologies Ltd.,Evaluated,,USD,432082.0,"USD 432,082.65",BDT,35538797.0,"BDT35,538,797.96",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016805,Alkem Company (s) Private Limited,Evaluated,,BDT,906322.0,"BDT 906,322.00USD 569,451.31",BDT,47743692.0,"BDT47,743,692.25",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Sarbarna Printers,Awarded,,BDT,29620814.0,"BDT 29,620,814.83",BDT,29620814.0,"BDT29,620,814.83",BDT,29620814.0,"BDT29,620,814.83"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Repro India Limited,Evaluated,,BDT,645971.0,"BDT 645,971.10USD 328,176.98",BDT,27638527.0,"BDT27,638,527.71",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Pitambra Books Private Limited,Evaluated,,BDT,1591523.0,"BDT 1,591,523.00USD 339,935.25",BDT,29551197.0,"BDT29,551,197.31",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Paper Processing & Packaging Ltd.,Evaluated,,BDT,30246400.0,"BDT 30,246,400.77",BDT,30246400.0,"BDT30,246,400.77",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Bhabani Offset & Imaging Systems Pvt. Ltd.,Evaluated,,BDT,1554075.0,"BDT 1,554,075.40USD 357,624.58",BDT,30968697.0,"BDT30,968,697.11",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Progoti Printing Press & Publication's,Evaluated,,BDT,31740247.0,"BDT 31,740,247.50",BDT,31740247.0,"BDT31,740,247.50",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Tara TPS Team Manager International Business Team,Evaluated,,BDT,46809.0,"BDT 46,809.50USD 389,477.26",BDT,32081314.0,"BDT32,081,314.14",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Tan Prints (India) Pvt. Ltd,Evaluated,,BDT,1778761.0,"BDT 1,778,761.00USD 379,109.50",BDT,32960517.0,"BDT32,960,517.38",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Alkem Company (s) Private Limited,Evaluated,,BDT,936192.0,"BDT 936,192.00USD 562,936.83",BDT,47237746.0,"BDT47,237,746.27",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,BHS Book Printing Sdn. Bhd. Malaysia,Rejected,,BDT,1217047.0,"BDT 1,217,047.00USD 424,965.65",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016832,Al Ghurair Printing & Publishing House Co.,Rejected,,USD,707431.0,"USD 707,431.08",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,Krishna Traders,Awarded,,BDT,2282901.0,"BDT 2,282,901.75USD 475,191.41",BDT,47572504.0,"BDT47,572,504.50",BDT,47572504.0,"BDT47,572,504.50"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,Proma Press & Publicaitons,Evaluated,,BDT,46260055.0,"BDT 46,260,055.14",BDT,46260055.0,"BDT46,260,055.14",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,V.K. Udyog Ltd.,Evaluated,,BDT,1086346.0,"BDT 1,086,346.35USD 494,672.44",BDT,48039127.0,"BDT48,039,127.72",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,Bookman Printers & Publishers,Evaluated,,BDT,48103438.0,"BDT 48,103,438.72",BDT,48103438.0,"BDT48,103,438.72",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,Capital Business Systems Ltd.,Evaluated,,USD,555865.0,"USD 555,865.78",BDT,52577954.0,"BDT52,577,954.56",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,Fahim Printing & Publications,Evaluated,,BDT,54876231.0,"BDT 54,876,231.48",BDT,54876231.0,"BDT54,876,231.48",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,Pitambra Books Private Limited,Evaluated,,BDT,2361622.0,"BDT 2,361,622.50USD 559,837.27",BDT,55669473.0,"BDT55,669,473.65",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016784,LMJ International Ltd,Rejected,,BDT,3936037.0,"BDT 3,936,037.50USD 654,690.12",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,Sarker Printing & Publishing,Awarded,,BDT,31539585.0,"BDT 31,539,585.36",BDT,31539585.0,"BDT31,539,585.36",BDT,31539585.0,"BDT31,539,585.36"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,Simanta Press & Publication,Evaluated,,BDT,31626800.0,"BDT 31,626,800.84",BDT,31626800.0,"BDT31,626,800.84",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,Krishna Traders,Evaluated,,BDT,1803817.0,"BDT 1,803,817.95USD 326,235.25",BDT,32932167.0,"BDT32,932,167.35",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,East-West Media Group Ltd,Evaluated,,BDT,33485641.0,"BDT 33,485,641.01",BDT,33485641.0,"BDT33,485,641.01",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,V.K. Udyog Ltd.,Evaluated,,BDT,972968.0,"BDT 972,968.47USD 348,394.29",BDT,34072658.0,"BDT34,072,658.65",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,Sudipta Printers & Packagers Ltd.,Evaluated,,BDT,35735955.0,"BDT 35,735,955.34",BDT,35735955.0,"BDT35,735,955.34",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,Pitambra Books Private Limited,Evaluated,,BDT,1639834.0,"BDT 1,639,834.50USD 391,586.25",BDT,38924974.0,"BDT38,924,974.10",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016782,Manipal Technologies,Evaluated,,USD,514474.0,"USD 514,474.80",BDT,48662885.0,"BDT48,662,885.52",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Sarker Printing & Publishing,Awarded,,BDT,22603692.0,"BDT 22,603,692.24",BDT,22603692.0,"BDT22,603,692.24",BDT,22603692.0,"BDT22,603,692.24"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Maliha Press & Publication,Evaluated,,BDT,22670832.0,"BDT 22,670,832.51",BDT,22670832.0,"BDT22,670,832.51",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,East-West Media Group Ltd,Evaluated,,BDT,23407974.0,"BDT 23,407,974.22",BDT,23407974.0,"BDT23,407,974.22",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Krishna Traders,Evaluated,,BDT,1291629.0,"BDT 1,291,629.90USD 233,841.43",BDT,23603850.0,"BDT23,603,850.65",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Sudipta Printers & Packagers Ltd,Evaluated,,BDT,24244987.0,"BDT 24,244,987.88",BDT,24244987.0,"BDT24,244,987.88",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,V.K. Udyog Ltd.,Evaluated,,BDT,696697.0,"BDT 696,697.34USD 249,622.37",BDT,24412357.0,"BDT24,412,357.86",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Pitambra Books Private Limited,Evaluated,,BDT,1174209.0,"BDT 1,174,209.00USD 280,569.87",BDT,27888742.0,"BDT27,888,742.93",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Print House (India) Pvt. Ltd.,Evaluated,,BDT,282088.0,"BDT 282,088.65USD 338,183.10",BDT,32312295.0,"BDT32,312,295.92",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016772,Manipal Technologies,Evaluated,,BDT,282088.0,"BDT 282,088.65USD 338,183.10",BDT,35547989.0,"BDT35,547,989.36",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,Krishna Traders,Awarded,,BDT,1879883.0,"BDT 1,879,883.40USD 351,555.80",BDT,35414650.0,"BDT35,414,650.14",BDT,35414650.0,"BDT35,414,650.14"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,V.K. Udyog Ltd.,Evaluated,,BDT,836851.0,"BDT 836,851.32USD 374,720.76",BDT,36406278.0,"BDT36,406,278.90",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,Ananda Printers,Evaluated,,BDT,36906320.0,"BDT 36,906,320.29",BDT,36906320.0,"BDT36,906,320.29",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,Capital Business Systems Ltd.,Evaluated,,USD,412849.0,"USD 412,849.45",BDT,39050397.0,"BDT39,050,397.16",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,Habib Corporation,Evaluated,,BDT,41787811.0,"BDT 41,787,811.93",BDT,41787811.0,"BDT41,787,811.93",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,Pitambra Books Private Limited,Evaluated,,BDT,1819242.0,"BDT 1,819,242.00USD 423,311.00",BDT,42132057.0,"BDT42,132,057.51",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016797,LMJ International Ltd.,Rejected,,BDT,30320707.0,"BDT 30,320,707.00USD 480,824.56",,,,,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016788,Sarker Printing & Publishing,Awarded,,BDT,30387772.0,"BDT 30,387,772.87",BDT,30387772.0,"BDT30,387,772.87",BDT,30387772.0,"BDT30,387,772.87"
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016788,Krishna Traders,Evaluated,,BDT,1675203.0,"BDT 1,675,203.75USD 305,552.02",BDT,30421159.0,"BDT30,421,159.75",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016788,V.K. Udyog Ltd.,Evaluated,,BDT,903594.0,"BDT 903,594.75USD 326,284.81",BDT,31901598.0,"BDT31,901,598.43",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016788,Sarbarna Printers,Evaluated,,BDT,31996684.0,"BDT 31,996,684.93",BDT,31996684.0,"BDT31,996,684.93",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016788,Priyanka Printing & Publishing,Evaluated,,BDT,33337102.0,"BDT 33,337,102.93",BDT,33337102.0,"BDT33,337,102.93",,,
P113435,http://search.worldbank.org/wcontractawards/procdetails/OP00016788,Pitambra Books Private Limited,Evaluated,,BDT,1522912.0,"BDT 1,522,912.50USD 366,690.29",BDT,36435667.0,"BDT36,435,667.18",,,
